
-- Processing timing data ---
---- computed BOLD response envelope (onset=525.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=713.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1140.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=124.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=345.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=564.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=909.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1259.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1516.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1802.0s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=120.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=443.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=667.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=848.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=934.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1110.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1275.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1458.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1843.0s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=2051.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=181.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=437.0s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=526.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=714.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1141.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=125.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=346.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=565.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=910.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1260.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1517.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1803.0s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=121.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=444.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=668.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=849.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=935.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1111.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1276.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1459.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1844.0s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=2052.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=182.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=438.0s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=527.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=715.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1142.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=126.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=347.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=566.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=911.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1261.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1518.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1804.0s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=122.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=445.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=669.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=850.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=936.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1112.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1277.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1460.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1845.0s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=2053.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=183.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=439.0s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=528.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=716.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1143.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=127.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=348.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=567.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=912.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1262.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1519.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1805.0s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=123.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=446.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=670.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=851.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=937.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1113.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1278.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1461.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1846.0s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=2054.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=184.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=440.0s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=529.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=717.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1144.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=128.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=349.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=568.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=913.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1263.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1520.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1806.0s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=124.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=447.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=671.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=852.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=938.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1114.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1279.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1462.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1847.0s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=2055.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=185.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=441.0s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=530.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=718.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1145.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=129.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=350.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=569.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=914.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1264.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1521.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1807.0s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=125.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=448.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=672.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=853.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=939.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1115.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1280.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1463.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1848.0s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=2056.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=186.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=442.0s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=531.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=719.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1146.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=130.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=351.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=570.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=915.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1265.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1522.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1808.0s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=126.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=449.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=673.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=854.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=940.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1116.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1281.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1464.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1849.0s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=2057.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=187.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=443.0s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=532.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=720.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1147.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=131.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=352.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=571.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=916.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1266.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1523.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1809.0s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=127.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=450.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=674.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=855.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=941.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1117.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1282.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1465.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1850.0s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=2058.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=188.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=444.0s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=533.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=721.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1148.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=132.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=353.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=572.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=917.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1267.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1524.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1810.0s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=128.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=451.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=675.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=856.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=942.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1118.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1283.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1466.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1851.0s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=2059.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=189.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=445.0s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=534.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=722.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1149.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=133.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=354.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=573.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=918.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1268.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1525.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1811.0s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=129.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=452.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=676.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=857.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=943.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1119.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1284.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1467.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1852.0s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=2060.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=190.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=446.0s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=535.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=723.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1150.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=134.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=355.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=574.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=919.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1269.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1526.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1812.0s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=130.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=453.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=677.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=858.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=944.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1120.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1285.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1468.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1853.0s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=2061.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=191.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=447.0s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=536.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=724.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1151.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=135.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=356.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=575.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=920.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1270.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1527.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=1813.0s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=131.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=454.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=678.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=859.2s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
---- computed BOLD response envelope (onset=945.1s, duration=3.00s, dt=0.010s, offset=0.930s, th=4.00) -----
